utt_id,singer_id,technique,group,text,hypothesis,wer,per,wer_sub,wer_del,wer_ins,wer_n_ref
EN-Alto-2__breathy__control__Someone_You_Loved__0005,EN-Alto-2,breathy,control,i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved,i lend my cart ow an tha oupola rac i was gettin catta used to be in some mile lafh,0.7619047619047619,0.4696969696969697,13,2,1,21
EN-Alto-2__breathy__speech__Someone_You_Loved__0000,EN-Alto-2,breathy,speech,im going under and this time i fear theres no one to save me,i'm going on there and this time i fear there's no one to save me,0.14285714285714285,0.10256410256410256,1,0,1,14
EN-Alto-2__breathy__speech__Someone_You_Loved__0001,EN-Alto-2,breathy,speech,this all or nothing really got a way of driving me crazy i need somebody to heal,this owe or nussing really got a way of driving me crazy i need somebody to hew,0.17647058823529413,0.09433962264150944,3,0,0,17
EN-Alto-2__breathy__speech__Someone_You_Loved__0002,EN-Alto-2,breathy,speech,somebody to know somebody to have somebody to hold,somebody to know somebody to have somebody to hold,0.0,0.0,0,0,0,9
EN-Alto-2__breathy__speech__Someone_You_Loved__0003,EN-Alto-2,breathy,speech,its easy to say but its never the same i guess i kinda liked the way you numbed all the pain,it's easy to say but it's never the same i guess i kind o like the way you nun als a pain,0.2857142857142857,0.125,5,0,1,21
EN-Alto-2__breathy__speech__Someone_You_Loved__0004,EN-Alto-2,breathy,speech,now the day bleeds into nightfall and youre not here to get me through it all,now the day bleeds into ny foe and you're not here to get me through at all,0.1875,0.0851063829787234,2,0,1,16
EN-Alto-2__breathy__speech__Someone_You_Loved__0005,EN-Alto-2,breathy,speech,i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved,i laid my guard down and then you pult the rug i was getting kaida used to being some one you loved,0.23809523809523808,0.09090909090909091,4,0,1,21
EN-Alto-2__breathy__technique__Yesterday_Once_More__0000,EN-Alto-2,breathy,technique,when i was young id listen to the radio,when i was young i isen to e rady o w,0.6666666666666666,0.5384615384615384,4,0,2,9
EN-Alto-2__breathy__technique__Yesterday_Once_More__0001,EN-Alto-2,breathy,technique,waiting for my favorite songs when they played id sing along,waiting for ma they ray so when they played i see olo,0.6363636363636364,0.42105263157894735,6,0,1,11
EN-Alto-2__breathy__technique__Yesterday_Once_More__0002,EN-Alto-2,breathy,technique,it made me smile those were such happy times and not so long ago,pe ma me smal sos was that yer pe ta and not so long ar ago,0.7142857142857143,0.5121951219512195,8,0,2,14
EN-Alto-2__breathy__technique__Yesterday_Once_More__0003,EN-Alto-2,breathy,technique,how i wondered where theyd gone but theyre back again,how i wander where's a ga peras erbeccaca,0.8,0.5806451612903226,6,2,0,10
EN-Alto-2__breathy__technique__Yesterday_Once_More__0004,EN-Alto-2,breathy,technique,just like a long lost friend all the songs i loved so well,just like  lone ors friend oh tos soone i love so,0.6153846153846154,0.4473684210526316,6,2,0,13
EN-Alto-2__breathy__technique__Yesterday_Once_More__0005,EN-Alto-2,breathy,technique,every shalalala every wowo still,eevery sho every wo  still h,0.8,0.45,3,0,1,5
EN-Alto-2__breathy__technique__Yesterday_Once_More__0006,EN-Alto-2,breathy,technique,shines every shing a ling a ling that theyre starting to sing so fine,sha everyshe olyol let us start an to se so faa,0.8571428571428571,0.6190476190476191,9,3,0,14
EN-Alto-2__breathy__technique__Yesterday_Once_More__0007,EN-Alto-2,breathy,technique,when they get to the part where hes breaking her heart it can really make me cry,when they get to the paar where he's breaking car hr he carel may me gry,0.47058823529411764,0.29411764705882354,7,1,0,17
EN-Alto-2__breathy__technique__Yesterday_Once_More__0008,EN-Alto-2,breathy,technique,just like before its yesterday once more,just like a befhas yester to you once mo,0.8571428571428571,0.41379310344827586,4,0,2,7
EN-Alto-2__breathy__control__Yesterday_Once_More__0000,EN-Alto-2,breathy,control,when i was young id listen to the radio,when i was young i he listened tosa redy o,0.6666666666666666,0.2692307692307692,5,0,1,9
EN-Alto-2__breathy__control__Yesterday_Once_More__0001,EN-Alto-2,breathy,control,waiting for my favorite songs when they played id sing along,waiting fo my fairy songs when they played i singerr long,0.45454545454545453,0.2631578947368421,5,0,0,11
EN-Alto-2__breathy__control__Yesterday_Once_More__0002,EN-Alto-2,breathy,control,it made me smile those were such happy times and not so long ago,a may me smow sos was that shappy e time and not so long ar go,0.7857142857142857,0.43902439024390244,9,0,2,14
EN-Alto-2__breathy__control__Yesterday_Once_More__0003,EN-Alto-2,breathy,control,how i wondered where theyd gone but theyre back again,how i wandered where's they gone bat er becka gan,0.7,0.3548387096774194,7,0,0,10
EN-Alto-2__breathy__control__Yesterday_Once_More__0004,EN-Alto-2,breathy,control,just like a long lost friend all the songs i loved so well,just like a long lass friends al the songs ii love so,0.46153846153846156,0.23684210526315788,5,1,0,13
EN-Alto-2__breathy__control__Yesterday_Once_More__0005,EN-Alto-2,breathy,control,every shalalala every wowo still,every sha l la l ery wo o o sisha,1.8,0.65,4,0,5,5
EN-Alto-2__breathy__control__Yesterday_Once_More__0006,EN-Alto-2,breathy,control,shines every shing a ling a ling that theyre starting to sing so fine,everyshilng aling let a start an to see so fa,0.7857142857142857,0.5476190476190477,7,4,0,14
EN-Alto-2__breathy__control__Yesterday_Once_More__0007,EN-Alto-2,breathy,control,when they get to the part where hes breaking her heart it can really make me cry,when they get to tha par where hes breaking her har a careele may me gry,0.47058823529411764,0.23529411764705882,7,1,0,17
EN-Alto-2__breathy__control__Yesterday_Once_More__0008,EN-Alto-2,breathy,control,just like before its yesterday once more,jast like it be fo it's yesterday ance mo,0.8571428571428571,0.3448275862068966,4,0,2,7
EN-Alto-2__breathy__speech__Yesterday_Once_More__0000,EN-Alto-2,breathy,speech,when i was young id listen to the radio,when i was young i've listened to the radio,0.2222222222222222,0.11538461538461539,2,0,0,9
EN-Alto-2__breathy__speech__Yesterday_Once_More__0001,EN-Alto-2,breathy,speech,waiting for my favorite songs when they played id sing along,waiting for my favoury sons when they played i sing alon,0.36363636363636365,0.2894736842105263,4,0,0,11
EN-Alto-2__breathy__speech__Yesterday_Once_More__0002,EN-Alto-2,breathy,speech,it made me smile those were such happy times and not so long ago,i may me smell those were such happy times and not so long ago,0.21428571428571427,0.0975609756097561,3,0,0,14
EN-Alto-2__breathy__speech__Yesterday_Once_More__0003,EN-Alto-2,breathy,speech,how i wondered where theyd gone but theyre back again,how i wondered where's it gone bazir back again,0.4,0.22580645161290322,3,1,0,10
EN-Alto-2__breathy__speech__Yesterday_Once_More__0004,EN-Alto-2,breathy,speech,just like a long lost friend all the songs i loved so well,just like her long lost friend all the sons i loved so well,0.15384615384615385,0.10526315789473684,2,0,0,13
EN-Alto-2__breathy__speech__Yesterday_Once_More__0005,EN-Alto-2,breathy,speech,every shalalala every wowo still,every shalla la lad every wall wall still,1.0,0.5,2,0,3,5
EN-Alto-2__breathy__speech__Yesterday_Once_More__0006,EN-Alto-2,breathy,speech,shines every shing a ling a ling that theyre starting to sing so fine,shies every shing a ling a ling that they are starting to sing so fine,0.21428571428571427,0.09523809523809523,2,0,1,14
EN-Alto-2__breathy__speech__Yesterday_Once_More__0007,EN-Alto-2,breathy,speech,when they get to the part where hes breaking her heart it can really make me cry,wensey get chos apart where hays breaking her heart it can really make me cry,0.35294117647058826,0.11764705882352941,4,2,0,17
EN-Alto-2__breathy__speech__Yesterday_Once_More__0008,EN-Alto-2,breathy,speech,just like before its yesterday once more,just like before it's yesterday once more,0.0,0.0,0,0,0,7
EN-Alto-2__glissando__control__All_of_Me__0000,EN-Alto-2,glissando,control,what would i do without your smart mouth drawing me in and you kicking me out,what woull i do witout your smout mouse drummy ing an de you kickin me out,0.5625,0.3541666666666667,9,0,0,16
EN-Alto-2__glissando__control__All_of_Me__0001,EN-Alto-2,glissando,control,got my head spinning no kidding i cant pin you down,ga my han's pendy no kity i cant pin you tell,0.45454545454545453,0.35294117647058826,5,0,0,11
EN-Alto-2__glissando__control__All_of_Me__0002,EN-Alto-2,glissando,control,whats going on in that beautiful mind im on your magical mystery ride,was going on in there beautifu my emno magico misteriri,0.7692307692307693,0.44,7,3,0,13
EN-Alto-2__glissando__control__All_of_Me__0003,EN-Alto-2,glissando,control,and im so dizzy dont know what hit me but ill be alright,an i'm so dizzy don't no ward hin me but ow be all right,0.5384615384615384,0.24324324324324326,6,0,1,13
EN-Alto-2__glissando__control__All_of_Me__0004,EN-Alto-2,glissando,control,my heads under water but im breathing fine,my hands on de wter ba iam braizing fi,1.0,0.5,7,0,1,8
EN-Alto-2__glissando__control__All_of_Me__0005,EN-Alto-2,glissando,control,youre crazy and im out of my mind,yor crazy an i'm out o my mi,0.5,0.34782608695652173,4,0,0,8
EN-Alto-2__glissando__control__All_of_Me__0006,EN-Alto-2,glissando,control,cause all of me loves all of you,cassa la mi lave sa la vou,1.0,0.5263157894736842,7,1,0,8
EN-Alto-2__glissando__control__All_of_Me__0007,EN-Alto-2,glissando,control,love your curves and all your edges all your perfect imperfections,love yl curf and all your ages all yo perfect inperfections,0.45454545454545453,0.20454545454545456,5,0,0,11
EN-Alto-2__glissando__control__All_of_Me__0008,EN-Alto-2,glissando,control,give your all to me ill give my all to you,give yo a to me how game my  to you,0.45454545454545453,0.4,4,1,0,11
EN-Alto-2__glissando__control__All_of_Me__0009,EN-Alto-2,glissando,control,youre my end and my beginning even when i lose im winning,eumai an an my beginen e wen when i lose am winning,0.6666666666666666,0.3684210526315789,8,0,0,12
EN-Alto-2__glissando__technique__All_of_Me__0000,EN-Alto-2,glissando,technique,what would i do without your smart mouth drawing me in and you kicking me out,whatwer i do wis all yours mou mouse dramme ee an you kickin me owl,0.75,0.4583333333333333,11,1,0,16
EN-Alto-2__glissando__technique__All_of_Me__0001,EN-Alto-2,glissando,technique,got my head spinning no kidding i cant pin you down,come my hans baby no katye i can't pay you tell,0.5454545454545454,0.5588235294117647,6,0,0,11
EN-Alto-2__glissando__technique__All_of_Me__0002,EN-Alto-2,glissando,technique,whats going on in that beautiful mind im on your magical mystery ride,was goin oin thy beautiful mile am no magico mister ery,0.9230769230769231,0.44,10,2,0,13
EN-Alto-2__glissando__technique__All_of_Me__0003,EN-Alto-2,glissando,technique,and im so dizzy dont know what hit me but ill be alright,and i'm so deazy don not hea me but ow be ory,0.5384615384615384,0.35135135135135137,6,1,0,13
EN-Alto-2__glissando__technique__All_of_Me__0004,EN-Alto-2,glissando,technique,my heads under water but im breathing fine,my hear is under wat erble aam breezing vi,0.875,0.35714285714285715,6,0,1,8
EN-Alto-2__glissando__technique__All_of_Me__0005,EN-Alto-2,glissando,technique,youre crazy and im out of my mind,yoare greazy in im oudom ma ma,0.875,0.5217391304347826,6,1,0,8
EN-Alto-2__glissando__technique__All_of_Me__0006,EN-Alto-2,glissando,technique,cause all of me loves all of you,casal o me loves l of you,0.5,0.3157894736842105,3,1,0,8
EN-Alto-2__glissando__technique__All_of_Me__0007,EN-Alto-2,glissando,technique,love your curves and all your edges all your perfect imperfections,love your curvs and all you ages all your purfa the imperfections,0.45454545454545453,0.13636363636363635,4,0,1,11
EN-Alto-2__glissando__technique__All_of_Me__0008,EN-Alto-2,glissando,technique,give your all to me ill give my all to you,gif your a han to me a gain my la to you,0.5454545454545454,0.44,5,0,1,11
EN-Alto-2__glissando__technique__All_of_Me__0009,EN-Alto-2,glissando,technique,youre my end and my beginning even when i lose im winning,you're my and an my beginning ewen when i lose am waning,0.4166666666666667,0.21052631578947367,5,0,0,12
EN-Alto-2__glissando__speech__All_of_Me__0000,EN-Alto-2,glissando,speech,what would i do without your smart mouth drawing me in and you kicking me out,what would i do without your smart mouse dry me in and you kicky me out,0.1875,0.125,3,0,0,16
EN-Alto-2__glissando__speech__All_of_Me__0001,EN-Alto-2,glissando,speech,got my head spinning no kidding i cant pin you down,got my head speening no keeding i canned pino dell,0.5454545454545454,0.23529411764705882,5,1,0,11
EN-Alto-2__glissando__speech__All_of_Me__0002,EN-Alto-2,glissando,speech,whats going on in that beautiful mind im on your magical mystery ride,was going on in that beautiful night i am aleumetical mystery right,0.5384615384615384,0.28,6,1,0,13
EN-Alto-2__glissando__speech__All_of_Me__0003,EN-Alto-2,glissando,speech,and im so dizzy dont know what hit me but ill be alright,en i'm so daisy don't know what's hit me but i'll be all right,0.38461538461538464,0.16216216216216217,4,0,1,13
EN-Alto-2__glissando__speech__All_of_Me__0004,EN-Alto-2,glissando,speech,my heads under water but im breathing fine,my hands underwater but i'm breizing fy,0.625,0.17857142857142858,4,1,0,8
EN-Alto-2__glissando__speech__All_of_Me__0005,EN-Alto-2,glissando,speech,youre crazy and im out of my mind,you're crazy and i am out o my might,0.5,0.2608695652173913,3,0,1,8
EN-Alto-2__glissando__speech__All_of_Me__0006,EN-Alto-2,glissando,speech,cause all of me loves all of you,cause all of me loves all of you,0.0,0.0,0,0,0,8
EN-Alto-2__glissando__speech__All_of_Me__0007,EN-Alto-2,glissando,speech,love your curves and all your edges all your perfect imperfections,love your curves and all your ages oll your perfect imperfections,0.18181818181818182,0.045454545454545456,2,0,0,11
EN-Alto-2__glissando__speech__All_of_Me__0008,EN-Alto-2,glissando,speech,give your all to me ill give my all to you,give your all to me i'll give my all to you,0.0,0.0,0,0,0,11
EN-Alto-2__glissando__speech__All_of_Me__0009,EN-Alto-2,glissando,speech,youre my end and my beginning even when i lose im winning,you're my end and my beginning even when i lose i'm winning,0.0,0.0,0,0,0,12
EN-Alto-2__glissando__control__Dream_It_Possible__0000,EN-Alto-2,glissando,control,i will run i will climb i will soar im undefeated,i will wrung thou will clype hie was so h ya monty phadet o,1.0,0.6060606060606061,8,0,3,11
EN-Alto-2__glissando__control__Dream_It_Possible__0001,EN-Alto-2,glissando,control,jumping out of my skin pull the chord yeah i believe it the past,jumping daugt old masgean prus a coho ye i believe it oho is a past,0.7857142857142857,0.5121951219512195,8,1,2,14
EN-Alto-2__glissando__control__Dream_It_Possible__0002,EN-Alto-2,glissando,control,is everything we were dont make us who we are so ill dream,hi's everything we war don make us who we a so ou dream,0.38461538461538464,0.2222222222222222,5,0,0,13
